"id";"id_profesor";"id_centro";"curso_escolar_id";"fecha_registro";"D1_LID1";"D9_SO4";"D2_GE1";"D9_SO2";"D2_GE3";"D8_AP4";"D6_APD1";"D5_INT2";"D7_TC1";"D4_EE2";"D8_AP1";"D3_COM2";"D8_AP3";"D2_GE4";"D9_SO1";"D2_GE2";"D9_SO3";"D1_LID2";"D3_COM1";"D8_AP2";"D4_EE1";"D7_TC2";"D5_INT1";"D6_APD2";"P1_EJP1";"P3_ASO4";"P1_EJP3";"P2_AAP1";"P2_AAP3";"P3_ASO1";"P3_ASO3";"P1_EJP2";"P1_EJP4";"P2_AAP2";"P3_ASO2";"P2_AAP4";"A1_CF1";"A7_ASR2";"A2_INT1";"A6_DIS2";"A3_ESF1";"A5_COP2";"A4_COA1";"A1_CF2";"A5_COP1";"A4_COA2";"A6_DIS1";"A2_INT2";"A7_ASR1";"A3_ESF2";"F1_COP1";"F2_RES1";"F4_INT2";"F3_CON2";"F1_COP2";"F2_RES2";"F4_INT1";"F3_CON1";"CRD1";"CRSS1";"CRP1";"CRA1";"CRR1";"CRF1";"CRCC1";"CRD2";"CRP2";"CRA2";"CRF2";"CRCC2";"CRR2";"CRSS2";"D9_SO4X";"D9_SO2X";"D8_AP4X";"D5_INT2X";"D4_EE2X";"D3_COM2X";"D2_GE4X";"D2_GE2X";"D1_LID2X";"D8_AP2X";"D7_TC2X";"D6_APD2X";"P3_ASO4X";"P1_EJP2X";"P1_EJP4X";"P2_AAP2X";"P3_ASO2X";"P2_AAP4X";"A7_ASR2X";"A6_DIS2X";"A5_COP2X";"A1_CF2X";"A4_COA2X";"A2_INT2X";"A3_ESF2X";"F4_INT2X";"F1_COP2X";"F2_RES2X";"F3_CON2X";"SEGACOAL1X";"SEGPCON1X";"SEGACOAL2X";"SEGPCON2X";"SEGACOAL3X";"SEGPCON3X";"D_LID";"D_GE";"D_COM";"D_EE";"D_INT";"D_APD";"D_TC";"D_AP";"D_SO";"P_EJP21";"P_EJP22";"P_AAP21";"P_AAP22";"P_ASO21";"P_ASO22";"A_CF";"A_COP";"A_DIS";"A_ASR";"A_INT";"A_ESF";"A_COA";"F_COP";"F_RES";"F_CON";"F_INT";"P_CMR";"P_CMA";"SEGNoViol";"SEGNoAcoso";"SEGProfesorado";"SEGNoProbCond";"CRD";"CRP";"CRA";"CRF";"CRCC";"CRR";"CRSS";"DIRTot";"DIRComPart";"DIRGestion";"PROF_Ptot";"P_EJP";"P_AAP";"P_ASO";"ALUM_TOT";"ALUMConfianza";"ALUMCooper";"ALUMDis";"ALUMMot";"FAMcol_TOT";"ClimSEG";"EntornoFIS";"SATCENTRO_DIR_PROF";"SATCENTRO_DIR_PROF_AL";"SAT_AL_FAM";"SATTOT";"T_PROF_Ptot";"T_P_EJP";"T_P_AAP";"T_P_ASO";"T_ALUM_TOT";"T_ALUMConfianza";"T_ALUMCooper";"T_ALUMDis";"T_ALUMMot";"T_FAMcol_TOT";"CESTot";"T_CESTot";"T_DIRTot";"T_DIRComPart";"T_DIRGestion";"T_D_AP";"T_P_Ormot_Apr";"T_P_Ormot_Res";"T_SEGNoViol";"T_SEGNoAcoso";"T_SEGProfesorado";"T_SEGNoProbCond";"T_ClimSEG";"T_EntornoFIS";"T_SATTOT";"T_SATCENTRO_DIR_PROF";"T_SAT_AL_FAM";"T_SATCENTRO_DIR_PROF_AL"
579;"20160004";"00000016";2024;"2025-11-20 19:00:55";5;4;5;5;5;4;5;1;5;1;4;1;4;1;5;2;5;1;5;2;5;2;5;1;5;1;4;5;5;5;4;2;1;2;1;1;5;1;3;5;3;3;4;1;4;3;2;4;4;4;4;3;2;2;2;2;3;4;5;5;5;5;4;4;4;5;5;5;5;5;5;5;2;1;2;5;5;5;5;4;5;4;4;5;5;4;5;4;5;5;5;1;3;5;3;2;2;4;4;4;4;4;4;4;5;2;2;10;19;10;10;10;10;9;14;13;9;9;9;10;10;9;10;7;3;9;5;5;7;8;7;8;7;12;19;14;10;10;11;10;10;10;9;9;9;10;105.00;40.00;51.00;56.00;18.00;19.00;19.00;46.00;19.00;14.00;3.00;10.00;30.00;45.00;12.00;48.00;58.00;19.00;67.00;75.76;69.18;72.98;76.36;39.75;74.05;38.88;19.82;36.53;61.84;268.00;69.91;73.51;80.40;68.71;54.00;75.14;54.97;69.01;45.67;37.91;42.68;48.48;63.29;79.76;77.24;74.52;78.85
580;"20160005";"00000016";2024;"2025-11-20 19:00:56";4;3;4;2;4;2;4;2;5;2;4;2;4;1;4;3;5;2;4;1;4;5;4;2;3;3;3;5;5;2;4;2;2;2;1;1;5;1;4;2;4;1;4;1;5;2;4;2;5;3;4;4;3;2;3;2;4;4;4;4;4;5;4;4;4;4;4;5;3;4;4;4;3;4;4;4;4;4;5;3;4;5;1;4;3;4;4;4;5;5;5;4;5;5;4;4;3;3;3;4;4;4;4;5;4;4;4;8;16;8;8;8;8;6;17;16;7;7;9;10;7;7;10;10;8;10;8;7;8;7;8;8;7;14;17;14;13;13;12;8;8;10;7;8;8;8;95.00;32.00;46.00;47.00;14.00;19.00;14.00;61.00;20.00;18.00;8.00;15.00;30.00;52.00;13.00;40.00;50.00;17.00;57.00;56.83;44.11;72.98;50.92;77.16;81.68;67.76;63.68;66.20;61.84;264.00;67.56;61.92;59.81;56.81;73.67;62.44;66.02;69.01;68.48;57.52;50.55;64.63;70.00;60.66;59.25;60.39;62.19
581;"20160006";"00000016";2024;"2025-11-20 19:00:56";3;2;4;5;2;4;3;4;5;1;3;2;3;3;5;1;3;4;2;4;4;1;4;2;5;1;5;5;5;2;5;5;5;1;1;3;5;1;3;3;3;1;4;2;5;1;5;4;5;4;5;4;4;3;1;1;3;3;2;2;3;3;2;4;3;2;4;4;5;4;2;2;4;1;2;2;5;4;3;5;2;2;5;4;5;1;1;5;5;3;5;3;5;4;5;2;2;2;5;5;3;1;2;1;2;1;1;5;14;6;9;6;7;10;10;13;6;6;10;8;7;10;9;10;8;10;5;5;9;10;9;6;5;16;14;10;3;6;5;6;7;7;9;7;4;4;80.00;27.00;43.00;47.00;12.00;18.00;17.00;56.00;19.00;19.00;8.00;10.00;30.00;24.00;6.00;26.00;33.00;16.00;42.00;56.83;31.57;67.25;66.18;64.69;74.05;74.98;63.68;36.53;61.84;243.00;55.24;44.53;46.94;49.67;27.77;43.40;77.07;40.74;-7.57;11.76;-4.57;0.03;23.02;32.01;27.75;53.32;26.77
582;"20160007";"00000016";2024;"2025-11-20 19:00:56";3;2;3;2;2;3;3;2;3;2;3;2;3;2;3;2;3;3;3;3;3;2;3;3;3;2;3;3;3;3;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;2;2;3;2;3;2;3;2;3;3;2;3;3;2;3;2;3;4;4;3;4;4;4;4;4;3;3;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;5;2;4;3;3;5;6;13;7;7;7;6;7;12;14;7;7;7;6;7;7;6;6;6;6;6;6;6;6;7;7;5;12;12;7;12;10;10;5;5;6;5;6;4;6;79.00;26.00;41.00;41.00;14.00;13.00;14.00;42.00;12.00;12.00;6.00;12.00;25.00;39.00;10.00;25.00;31.00;11.00;36.00;44.22;44.11;38.60;50.92;29.78;20.61;24.44;46.14;48.40;44.63;211.00;36.45;43.37;44.36;44.90;40.89;30.70;54.97;19.54;60.87;37.91;34.80;34.64;49.87;20.54;25.50;17.99;22.60
583;"20160008";"00000016";2024;"2025-11-20 19:00:56";2;2;3;2;3;2;2;2;2;3;4;2;3;4;4;2;3;4;3;2;2;4;3;4;4;1;3;4;4;4;5;3;3;1;1;2;4;2;2;4;2;2;3;1;4;2;2;3;4;4;3;3;2;3;4;3;3;4;3;3;4;4;2;3;4;2;4;3;3;3;2;2;4;4;4;4;3;4;2;4;2;4;2;2;5;3;3;5;5;4;4;2;4;5;4;3;2;4;2;3;3;4;3;3;3;4;4;4;12;7;5;7;4;4;15;15;7;6;9;8;9;10;9;8;4;8;5;4;7;5;6;7;7;10;13;9;11;8;10;7;8;7;6;7;4;5;73.00;20.00;38.00;49.00;13.00;17.00;19.00;45.00;17.00;15.00;4.00;9.00;25.00;38.00;7.00;29.00;36.00;13.00;42.00;61.04;37.84;61.52;76.36;37.26;58.78;46.10;28.60;30.59;44.63;215.00;38.80;36.41;28.92;37.76;60.56;37.05;43.92;33.67;53.27;24.84;34.80;32.33;29.73;32.01;34.50;32.12;33.02
584;"20160009";"00000016";2024;"2025-11-20 19:00:57";5;4;5;3;5;2;5;1;5;1;4;1;4;1;4;1;4;2;4;2;4;2;4;1;5;1;5;5;5;5;5;1;1;1;1;1;5;2;4;1;5;1;5;1;5;1;5;2;5;4;4;4;2;1;1;1;3;4;5;5;4;5;4;5;5;4;4;5;3;3;4;4;2;3;4;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;4;2;4;5;5;5;5;5;5;5;3;4;9;20;9;9;9;10;9;16;13;10;10;10;10;10;10;10;10;10;9;8;7;10;9;9;9;7;5;20;10;13;13;14;9;8;10;8;8;8;9;104.00;37.00;51.00;60.00;20.00;20.00;20.00;64.00;19.00;20.00;10.00;15.00;34.00;50.00;14.00;42.00;52.00;18.00;60.00;84.17;81.72;78.71;81.45;84.64;74.05;82.20;81.23;66.20;75.61;287.00;81.07;72.35;72.68;68.71;67.11;81.49;16.30;40.74;68.48;57.52;66.30;60.01;76.71;66.39;63.75;67.46;66.35
585;"20160010";"00000016";2024;"2025-11-20 19:00:57";1;3;4;3;1;2;4;1;3;1;1;5;1;1;5;1;4;5;3;3;3;3;3;1;4;1;5;5;5;3;5;1;1;1;1;1;3;2;3;1;4;1;5;1;5;1;4;3;5;3;3;5;2;3;3;1;3;5;5;5;5;5;4;5;5;3;5;3;3;4;3;4;3;3;4;5;5;1;5;5;1;3;3;5;5;5;5;5;5;5;4;5;5;5;5;3;3;4;3;5;3;3;5;4;5;1;5;2;15;4;8;8;9;6;9;15;9;10;10;10;8;10;8;10;9;9;6;7;10;6;10;8;7;15;17;11;8;15;15;10;10;8;8;9;7;9;76.00;23.00;44.00;57.00;19.00;20.00;18.00;59.00;17.00;20.00;9.00;13.00;31.00;49.00;15.00;43.00;51.00;16.00;59.00;77.87;75.45;78.71;71.27;72.17;58.78;82.20;72.46;54.33;65.28;255.00;62.28;39.89;36.64;52.05;21.21;62.44;71.55;47.81;30.46;70.59;74.17;57.70;83.42;64.48;66.00;53.32;64.27
586;"20170001";"00000017";2024;"2025-11-20 19:00:57";4;4;1;5;4;1;5;1;5;1;4;1;5;1;5;1;5;3;5;1;4;2;5;1;4;1;3;5;4;4;3;2;2;1;1;1;4;2;2;4;2;3;2;1;3;4;2;4;4;5;3;3;3;3;3;3;3;3;5;4;4;5;5;3;5;5;5;3;3;5;5;5;2;1;5;5;5;5;5;5;3;5;4;5;5;4;4;5;5;5;4;2;3;5;2;2;1;3;3;3;3;5;3;4;3;4;3;7;15;10;9;10;10;9;19;13;8;7;10;9;9;8;9;6;4;8;4;3;4;6;6;6;6;11;16;9;13;11;9;10;9;8;6;10;10;9;102.00;36.00;47.00;51.00;15.00;19.00;17.00;38.00;17.00;10.00;4.00;7.00;24.00;42.00;13.00;48.00;56.00;14.00;62.00;65.25;50.38;72.98;66.18;19.80;58.78;10.00;28.60;18.72;41.19;242.00;54.65;70.03;70.10;59.19;86.79;56.10;49.45;33.67;68.48;44.44;26.93;41.56;70.00;70.21;77.24;39.19;74.69
587;"20170002";"00000017";2024;"2025-11-20 19:00:57";4;3;5;4;2;3;4;1;5;1;5;1;5;1;5;3;3;1;5;3;5;1;5;1;5;1;5;5;5;5;5;1;1;1;1;1;5;1;3;5;3;1;5;1;5;2;3;1;4;4;3;3;3;3;3;3;3;3;5;5;5;4;5;3;4;5;5;3;1;5;5;5;3;2;3;5;5;5;5;3;5;3;5;5;5;5;5;5;5;5;5;1;5;5;4;5;2;3;3;3;3;3;4;5;2;5;4;9;15;10;10;10;9;10;16;13;10;10;10;10;10;10;10;10;4;9;8;5;9;6;6;6;6;12;17;11;13;14;10;10;10;7;4;9;10;10;102.00;38.00;48.00;60.00;20.00;20.00;20.00;55.00;19.00;19.00;4.00;13.00;24.00;48.00;10.00;49.00;56.00;11.00;60.00;84.17;81.72;78.71;81.45;62.19;74.05;74.98;28.60;54.33;41.19;270.00;71.09;70.03;75.25;61.57;67.11;62.44;54.97;47.81;68.48;64.05;34.80;55.40;49.87;66.39;79.49;17.99;74.69
588;"20170003";"00000017";2024;"2025-11-20 19:00:58";5;2;5;1;1;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;5;5;5;5;1;1;1;1;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;5;1;1;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;16;10;10;10;10;10;20;19;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;4;20;15;15;15;15;10;10;10;10;10;10;10;115.00;40.00;55.00;60.00;20.00;20.00;20.00;70.00;20.00;20.00;10.00;20.00;40.00;60.00;15.00;50.00;60.00;20.00;70.00;84.17;81.72;78.71;81.45;99.60;81.68;82.20;81.23;95.88;96.27;309.00;93.98;85.11;80.40;78.24;93.34;81.49;10.77;76.08;83.69;70.59;74.17;83.08;83.42;85.49;81.74;81.59;83.02
589;"20170004";"00000017";2024;"2025-11-20 19:00:58";5;3;3;2;3;2;5;1;3;1;4;2;3;3;5;2;4;2;3;2;4;2;5;1;4;2;4;4;3;3;4;2;2;2;2;2;5;2;2;4;2;2;3;2;4;2;3;3;4;4;3;3;3;3;3;3;2;3;4;4;4;4;4;3;4;3;4;4;3;4;4;3;3;4;4;5;5;4;3;4;4;4;4;5;4;4;4;4;4;4;4;2;4;4;4;3;2;3;3;3;3;2;2;4;3;2;4;9;13;7;9;10;10;7;15;16;8;8;8;7;7;8;9;8;5;8;5;4;7;6;6;6;5;8;11;12;8;12;9;8;8;8;6;8;8;7;96.00;35.00;46.00;46.00;16.00;15.00;15.00;46.00;17.00;15.00;5.00;9.00;23.00;41.00;11.00;38.00;46.00;14.00;52.00;54.73;56.65;50.06;56.01;39.75;58.78;46.10;37.37;30.59;37.75;230.00;47.60;63.08;67.53;56.81;60.56;24.35;32.87;54.88;30.46;50.98;26.93;39.25;56.58;51.11;54.75;39.19;53.85
590;"20170005";"00000017";2024;"2025-11-20 19:00:58";4;3;3;2;3;2;4;1;5;1;4;1;4;1;5;1;5;3;5;1;4;1;4;1;5;4;2;4;4;4;4;3;4;2;4;2;3;3;1;2;1;3;2;5;3;2;5;5;3;5;3;3;3;3;5;3;3;2;3;3;3;5;4;4;3;4;3;3;3;4;4;3;3;4;4;5;5;5;5;5;3;5;5;5;2;3;2;4;2;4;3;4;3;1;4;1;1;3;1;3;3;3;5;5;4;4;4;7;16;10;9;9;9;10;17;17;8;4;8;8;6;6;4;6;9;6;2;2;6;4;6;5;6;13;15;14;12;14;13;6;6;8;7;7;8;6;104.00;35.00;52.00;40.00;12.00;16.00;12.00;35.00;10.00;12.00;9.00;4.00;21.00;53.00;12.00;34.00;42.00;15.00;49.00;42.11;31.57;55.79;40.74;12.32;5.34;24.44;72.46;0.92;30.86;228.00;46.43;72.35;67.53;71.10;73.67;49.75;60.50;69.01;60.87;64.05;58.43;66.93;63.29;45.38;45.75;46.25;45.52
591;"20170006";"00000017";2024;"2025-11-20 19:00:58";2;4;4;4;2;2;4;2;4;4;4;4;4;4;4;3;4;4;3;4;3;4;4;3;4;2;4;3;3;2;3;4;4;4;3;4;4;2;2;1;3;2;4;2;4;2;5;3;4;4;3;3;4;4;4;3;2;3;3;3;2;3;2;2;2;2;3;4;3;3;2;3;2;2;4;4;2;2;2;3;2;2;2;3;4;2;2;2;3;2;4;5;4;4;4;3;2;2;2;3;2;4;3;3;2;4;3;4;11;5;5;8;7;6;14;12;6;6;5;5;5;7;8;8;10;8;5;5;8;5;6;5;4;12;14;7;11;11;8;6;5;7;5;5;4;6;72.00;21.00;37.00;34.00;12.00;10.00;12.00;52.00;16.00;16.00;10.00;10.00;20.00;37.00;7.00;25.00;32.00;12.00;37.00;29.50;31.57;21.40;40.74;54.71;51.15;53.32;81.23;36.53;27.42;204.00;32.34;35.25;31.49;35.38;54.00;43.40;54.97;19.54;53.27;44.44;19.06;30.02;29.73;22.45;25.50;25.05;24.69
592;"20170007";"00000017";2024;"2025-11-20 19:00:58";4;3;4;4;1;1;5;1;5;1;3;3;3;1;5;1;5;2;3;1;4;2;5;1;4;1;5;5;5;5;5;1;1;1;1;1;5;1;3;1;5;1;5;1;5;3;5;4;5;4;4;4;2;3;5;1;3;3;5;3;5;5;5;5;5;5;5;5;5;5;5;4;3;2;5;5;5;3;5;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;3;2;2;4;1;5;3;2;5;5;5;5;5;8;15;6;9;10;10;9;16;15;9;10;10;10;10;10;10;10;10;10;5;7;8;5;9;6;7;13;18;15;12;15;15;10;10;10;10;10;10;7;98.00;33.00;49.00;59.00;19.00;20.00;20.00;60.00;20.00;18.00;10.00;12.00;27.00;57.00;10.00;47.00;57.00;20.00;67.00;82.07;75.45;78.71;81.45;74.66;81.68;67.76;81.23;48.40;51.51;275.00;74.02;65.40;62.38;63.95;67.11;68.79;60.50;76.08;60.87;70.59;74.17;76.16;49.87;79.76;74.99;81.59;76.77
593;"20180001";"00000018";2024;"2025-11-20 19:00:59";2;3;3;2;3;3;4;3;3;3;3;2;4;2;4;2;5;2;4;2;3;3;4;2;4;1;4;5;5;4;5;2;1;2;1;1;4;2;4;1;4;1;5;1;4;2;4;3;5;5;4;4;2;3;2;3;3;5;4;4;5;4;5;4;4;3;4;4;4;5;4;4;3;4;3;3;3;4;4;4;4;4;3;4;5;4;5;4;5;5;4;5;5;5;4;3;1;4;4;3;3;4;4;5;5;4;4;6;14;8;6;7;8;6;14;16;8;9;9;10;9;10;9;9;9;9;7;5;9;8;7;8;7;12;19;13;13;12;13;8;9;8;8;9;9;8;85.00;28.00;43.00;55.00;17.00;19.00;19.00;57.00;18.00;18.00;9.00;12.00;30.00;51.00;11.00;42.00;50.00;16.00;58.00;73.66;62.92;72.98;76.36;67.18;66.41;67.76;72.46;48.40;61.84;258.00;64.04;50.32;49.51;49.67;54.00;75.14;54.97;61.94;68.48;50.98;58.43;62.32;56.58;62.57;63.75;53.32;62.19
594;"20180002";"00000018";2024;"2025-11-20 19:00:59";4;3;3;1;2;2;5;1;4;3;4;3;4;4;5;2;5;4;2;4;3;2;3;1;2;2;2;3;3;4;3;3;2;2;2;2;4;1;3;1;3;2;4;1;5;1;5;3;4;3;4;4;4;2;4;2;3;4;3;3;4;3;4;4;3;4;3;2;2;3;3;3;3;5;4;5;3;3;2;4;2;2;4;5;4;3;4;4;4;4;5;5;4;5;5;3;3;2;2;4;4;3;4;4;4;3;3;6;11;5;6;8;10;8;14;18;5;6;7;7;8;7;9;9;10;9;6;6;9;6;8;8;5;7;18;8;10;8;11;6;7;5;6;6;7;6;86.00;27.00;45.00;40.00;11.00;14.00;15.00;58.00;18.00;18.00;10.00;12.00;27.00;37.00;9.00;33.00;38.00;11.00;44.00;42.11;25.30;44.33;56.01;69.68;66.41;67.76;81.23;48.40;51.51;236.00;51.13;51.48;46.94;54.43;54.00;68.79;27.35;26.61;45.67;24.84;42.68;30.02;43.15;35.83;43.50;17.99;37.19
595;"20180003";"00000018";2024;"2025-11-20 19:00:59";2;2;3;3;4;3;5;2;4;2;4;3;2;2;4;3;4;5;2;3;3;4;3;2;2;3;4;4;4;4;4;4;3;2;3;4;3;3;2;2;2;4;2;2;3;2;3;4;2;4;3;4;3;2;3;3;3;3;4;3;4;3;3;4;4;2;3;3;3;3;3;3;4;3;3;4;4;3;4;3;1;3;2;4;3;2;3;4;3;2;3;4;2;4;4;2;2;3;3;3;4;2;3;5;4;1;3;3;14;5;7;7;9;6;12;15;4;7;8;6;7;7;7;5;7;5;4;4;6;6;7;7;6;11;14;9;8;12;10;7;7;6;7;7;6;6;78.00;24.00;42.00;39.00;11.00;14.00;14.00;38.00;12.00;11.00;7.00;8.00;26.00;39.00;5.00;32.00;38.00;13.00;45.00;40.01;25.30;44.33;50.92;19.80;20.61;17.22;54.91;24.66;48.07;206.00;33.52;42.21;39.21;47.29;40.89;43.40;49.45;33.67;30.46;50.98;34.80;34.64;16.31;37.74;41.25;32.12;37.19
596;"20180004";"00000018";2024;"2025-11-20 19:00:59";3;2;3;3;3;3;3;4;3;3;3;3;2;2;3;3;4;4;2;3;3;3;2;2;4;2;4;4;4;4;4;2;2;2;2;2;4;2;3;2;3;2;3;2;4;3;3;3;4;4;3;3;3;3;3;2;3;3;4;4;5;4;4;3;4;4;5;4;3;4;4;3;4;3;3;2;3;3;4;3;2;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;2;3;3;4;3;2;3;4;4;3;4;5;13;5;6;4;7;6;11;14;8;8;8;8;8;8;8;8;7;8;6;5;6;6;7;6;6;9;14;9;9;12;11;9;10;8;6;8;8;7;71.00;23.00;37.00;48.00;16.00;16.00;16.00;48.00;16.00;14.00;7.00;11.00;25.00;41.00;11.00;41.00;49.00;14.00;55.00;58.94;56.65;55.79;61.09;44.74;51.15;38.88;54.91;42.46;44.63;215.00;38.80;34.09;36.64;35.38;34.33;43.40;38.40;33.67;38.06;50.98;42.68;39.25;56.58;56.84;61.50;39.19;60.10
597;"20180005";"00000018";2024;"2025-11-20 19:01:00";2;2;4;3;2;2;3;3;4;3;2;2;4;4;4;3;4;4;2;4;2;4;2;3;5;3;5;5;5;4;5;2;1;1;1;1;4;2;2;4;2;2;3;2;4;3;2;4;4;4;3;3;3;3;4;3;3;3;3;3;4;4;2;3;4;2;4;4;2;3;2;2;4;3;4;3;3;4;2;3;2;2;2;3;3;4;5;5;5;5;4;2;4;4;3;2;2;3;2;3;3;4;3;4;2;2;3;4;11;6;5;5;6;6;12;15;9;10;10;10;9;8;8;8;4;8;4;4;6;5;6;6;6;9;13;6;10;9;8;7;8;8;5;7;4;5;70.00;21.00;37.00;56.00;19.00;20.00;17.00;42.00;16.00;14.00;4.00;8.00;23.00;33.00;10.00;29.00;37.00;13.00;42.00;75.76;75.45;78.71;66.18;29.78;51.15;38.88;28.60;24.66;37.75;213.00;37.63;32.93;31.49;35.38;40.89;37.05;38.40;12.47;45.67;31.37;19.06;20.80;49.87;32.01;34.50;32.12;35.10
598;"20180006";"00000018";2024;"2025-11-20 19:01:00";4;1;4;2;1;1;5;5;4;2;4;1;5;2;5;1;5;2;3;1;4;2;4;1;4;1;4;5;5;5;5;1;1;1;1;1;4;2;5;4;4;2;4;1;4;1;4;2;4;4;4;4;2;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;1;4;5;4;5;4;5;4;5;5;5;5;5;5;5;4;2;4;5;5;4;2;4;4;4;4;2;4;4;4;4;4;8;14;8;8;5;10;8;19;19;9;9;10;10;10;10;9;8;6;8;9;6;9;8;8;8;8;8;17;10;10;12;12;8;8;8;8;8;8;8;99.00;34.00;46.00;58.00;18.00;20.00;20.00;55.00;17.00;17.00;6.00;15.00;32.00;44.00;12.00;40.00;48.00;16.00;56.00;79.97;69.18;78.71;81.45;62.19;58.78;60.54;46.14;66.20;68.73;269.00;70.50;66.56;64.95;56.81;86.79;62.44;32.87;40.74;45.67;50.98;50.55;46.17;63.29;58.75;59.25;53.32;58.02
599;"20180007";"00000018";2024;"2025-11-20 19:01:00";3;2;3;5;2;2;2;4;1;2;1;5;1;5;3;4;3;4;1;5;1;3;1;4;2;4;1;4;1;5;2;5;3;5;3;5;4;3;3;2;3;4;3;2;4;3;4;2;4;3;4;4;3;2;2;2;4;4;2;2;2;4;2;4;2;2;3;4;4;2;2;2;4;1;4;2;4;1;1;2;2;1;3;2;2;1;3;1;3;1;3;4;2;4;3;4;3;3;4;4;4;2;3;3;3;2;4;5;8;2;5;3;4;4;7;11;3;4;5;2;8;4;8;6;8;7;7;6;6;8;8;8;7;13;11;10;7;6;10;5;5;8;8;4;4;4;49.00;16.00;26.00;26.00;7.00;7.00;12.00;48.00;15.00;12.00;8.00;13.00;31.00;33.00;6.00;21.00;29.00;16.00;37.00;12.67;0.22;4.21;40.74;44.74;43.51;24.44;63.68;54.33;65.28;178.00;17.08;8.59;18.62;9.19;8.10;24.35;60.50;40.74;22.85;11.76;34.80;20.80;23.02;22.45;16.50;53.32;18.44
600;"20180008";"00000018";2024;"2025-11-20 19:01:00";5;3;5;4;4;3;5;2;5;2;5;2;4;2;5;2;5;1;5;3;4;3;5;2;5;2;5;5;5;5;4;2;5;3;2;2;5;1;5;2;5;1;5;1;5;1;1;1;5;1;5;5;3;1;2;2;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;2;3;4;4;4;4;4;5;3;3;4;4;4;1;3;4;4;5;4;5;5;5;5;5;3;4;4;5;5;5;5;5;5;5;10;17;9;8;9;9;8;15;15;9;6;8;9;9;8;10;10;5;10;10;10;10;9;9;10;6;14;16;4;15;11;15;10;10;10;10;10;10;10;100.00;36.00;49.00;49.00;15.00;17.00;17.00;65.00;20.00;20.00;5.00;20.00;34.00;45.00;15.00;50.00;60.00;20.00;70.00;61.04;50.38;61.52;66.18;87.13;81.68;82.20;37.37;95.88;75.61;278.00;75.78;67.72;70.10;63.95;60.56;56.10;66.02;-1.66;83.69;44.44;74.17;48.48;83.42;85.49;81.74;81.59;83.02
601;"20180009";"00000018";2024;"2025-11-20 19:01:01";4;4;5;3;3;2;5;2;2;4;2;1;3;3;3;2;4;2;1;4;4;4;3;2;4;1;4;5;4;5;5;1;2;1;1;1;4;1;3;4;3;1;4;1;4;1;3;3;5;3;4;4;2;2;2;2;4;4;4;4;5;5;3;4;4;3;4;5;4;4;3;4;2;3;4;4;2;5;3;4;4;2;2;4;5;5;4;5;5;5;5;2;5;5;5;3;3;4;4;4;4;2;3;3;3;4;4;8;15;6;6;7;9;4;11;12;9;8;10;9;10;10;9;9;5;10;6;6;9;8;8;8;8;17;20;8;9;13;10;8;9;10;8;8;6;8;78.00;29.00;38.00;56.00;17.00;19.00;20.00;54.00;19.00;18.00;5.00;12.00;32.00;40.00;7.00;38.00;48.00;18.00;56.00;75.76;62.92;72.98;81.45;59.70;74.05;67.76;37.37;48.40;68.73;257.00;63.45;42.21;52.08;37.76;34.33;81.49;82.60;26.61;38.06;57.52;34.80;36.94;29.73;58.75;54.75;67.46;58.02
602;"20180010";"00000018";2024;"2025-11-20 19:01:01";4;2;4;2;4;3;4;2;4;2;2;2;4;2;4;2;4;2;4;2;4;2;4;2;4;1;4;4;4;4;4;1;1;1;1;1;4;1;4;2;4;1;4;2;4;1;4;2;4;2;4;4;2;2;2;2;4;4;4;4;5;4;4;5;4;3;3;5;4;5;4;4;4;4;3;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4;5;4;5;4;4;4;4;4;4;3;4;4;5;3;5;8;16;8;8;8;8;8;13;16;9;9;9;9;9;9;8;9;8;9;8;8;9;8;8;8;8;12;16;9;10;13;14;7;8;9;9;9;8;8;93.00;32.00;48.00;54.00;18.00;18.00;18.00;59.00;17.00;18.00;8.00;16.00;32.00;46.00;13.00;40.00;49.00;18.00;58.00;71.56;69.18;67.25;71.27;72.17;58.78;67.76;63.68;72.14;68.73;266.00;68.74;59.60;59.81;61.57;47.44;56.10;54.97;33.67;45.67;57.52;66.30;50.78;70.00;62.57;59.25;67.46;60.10
